name,website,schedule,latitude,longitude,address
South Texas Farmers Market Association III,,,-98.3988,29.4965,"4722 Eisenhauer Road at Interstate Highway 35 San Antonio, Texas 78218"
South Texas Farmers Market Association IV,,,-98.5292,29.4104,"1625 S. Zarzamora Street San Antonio, Texas 78207"
South Toms River Farmers Market,,,-74.196,39.9472,"Rt. 166 South Toms River, New Jersey "
South US 63 Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1547,04/06/2013 to 09/28/2013 Sat: 7:00 AM-1:00 PM;,-92.324849,39.247804,"South Hwy 63 Rolla, Missouri 65401"
South Valley Growers' Market,,07/12/2014 to 10/25/2014 Sat: 8:00 AM-12:00 PM;,-106.68393,35.018812,"3907 Isleta Blvd SW Albuquerque, New Mexico "
South Wayne Farmer's Market,,,-89.8701,42.5692,"Old Hwy 11 South Wayne, Wisconsin "
South Wedge Farmers Market,http://www.swfarmersmarket.org,June to October Thu:4:00 PM - 7:00 PM;,-77.602433,43.145982,"100 Alexander St. Rochester, New York 14620"
SOUTH WHIDBEY TILTH FARMERS' MARKET,http://www.southwhidbeytilth.org/market.html,05/03/2015 to 10/25/2015 Sun: 11:00 AM-2:00 PM;,-122.473261,48.009257,"2812 Thompson Road Langley, Washington 98266"
South Windsor Farmers’ Market,http://www.swfood.org,06/21/2014 to 10/18/2014 Sat: 10:00 AM-1:00 PM;,-72.5519436,41.8409794,"150 Nevers Rd South Windsor, Connecticut 6074"
Southaven Farmers Market,,,-90.0225,34.9918,"Corner of Highway 51 and Stateline Road Southaven, Mississippi 38671"
SOUTHBURY FARMERS’ MARKET,,,-73.2261,41.4692,"Southbury Town Hall, 501 Main Street South Southbury, Connecticut "
Southcentral Wisconsin Regional Harvest,http://www.localharvest.org/southcentral-wisconsin-regional-harvest-M57070,,-89.0017,42.7171,"1711 Lodge Dr (pickup site) Janesville, Wisconsin 53545"
Southeast Idaho Farmers Market,http://www.pocatellofarmersmarket.com,,-112.453,42.8648,"400 Block of Union Pacific Ave. Pocatello, Idaho 83205"
Southern Fauquier Farmers Market,,,-77.7892,38.5853,"6572 Weaver Ln BEALETON, Virginia "
Southern Price Cty Farmers Market,,,-90.5294,45.5371," Catawba, Wisconsin "
Southern Tier Farmers Market - Olean,,05/16/2014 to 10/31/2014 Fri: 2:00 PM-7:00 PM;,-78.041832,42.211214,"1900 Constitution Ave Olean, New York 14760"
Southern Village Farmers Market,http://www.southernvillagefarmersmarket.com,05/01/2012 to 10/31/2012 Thu: 3:30 PM-6:30 PM;,-79.0659,35.881018,"Aberdeen Drive at Market Street Chapel Hill, North Carolina 27517"
SOUTHINGTON - PLANTSVILLE FARMERS’ MARKET,,,-72.8945,41.5799,"997-1003 South Main Steet Plantsville, Connecticut "
Southlands Farmer's Market,http://www.shopsouthlands.com/news/farmers-market-coming-may-12th/2129978513,,-104.77,39.6185,"Smoky Hill Road and E470 Aurora, Colorado 80013"
SouthPonte Farmers Market,,,-82.997,39.891,"3459 South High Street Columbus, Ohio 43207"
Southport Farmers Market,,05/12/2015 to 10/01/2015 Tue: 10:00 AM-2:00 PM;Thu: 3:00 PM-6:30 PM;,-86.115354,39.6653499,"2810 E Southport Road Southport, Indiana 46227"
Southport Green Market,,,-87.6649,41.9507,"Southport and Grace at Blaine School parking lot Chicago, Illinois 60613"
Southport Waterfront Market,http://www.downtownsouthport.org,05/01/2013 to 09/25/2013 Wed: 8:00 AM-1:00 PM;,-78.0178,33.9176,"111 S. Davis Street Southport, North Carolina 28461"
Southside Farmers Market,http://www.southsidefarmmarket.com,Wed: 4:00 PM-7:00 PM;Fri: 4:00 PM-7:00 PM;,-86.1472616,39.66329,"7031 S East Street Indianapolis, Indiana 46227"
Southside Farmers' Market,,05/01/2014 to 10/31/2014 Wed: 8:00 AM-3:00 PM;Fri: 8:00 AM-3:00 PM;Sat: 8:00 AM-3:00 PM;,-92.4668,39.72005,"1404 S. Missouri Street Macon, Missouri 63552"
SOUTHSIDE LABOR TEMPLE,,,-89.3946,43.0497,"1602 S. Park St. MADISON, Wisconsin "
Southside Vendors Market,http://www.southsidevendorsmkt.com/,,-77.6294,37.4518,"12800 Genito Rd. Midlothian, Virginia 23113"
Southwest Community Farmers Market at Tropical Park,http://urbanoasisproject.org,01/01/2015 to 12/31/2015 Sat: 9:00 AM-3:00 PM;,-80.324075,25.732763,"7901 SW 40th St. Miami, Florida 33155"
SOUTHWEST FARMERS MARKET,,,-89.4724,43.0365," MADISON, Wisconsin "
"Southwest Farmers Market Louisville, KY",http://SouthwestFarmersMarket.com,05/23/2015 to 09/26/2015 Sat: 9:00 AM-1:00 PM;,-85.868753,38.10686,"10200 Dixie Hway Louisville/Jefferson County metro government (balance), Kentucky 40272"
Southwest Harbor Farmers' Market,,June to October Fri:9:00 AM - 1:00 PM;,-68.3214,44.27766,"315 Main Street Southwest Harbor, Maine 4679"
Southwest Plaza Farmers Market,http://www.denverfarmersmarket.com,05/02/2015 to 10/31/2015 Sat: 8:00 AM-2:00 PM;,-105.092671,39.610856,"8501 W. Bowles Ave. Littleton, Colorado 80120"
Southwest Sustainable Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=646,04/03/2013 to 09/25/2013 Wed: 3:00 AM-7:00 PM;,-93.260549,37.207987,"218 Glenstone Avenue Springfield, Missouri 65804"
Southwest Virginia Farmers' Market,http://www.swvafarmersmarket.org/,01/01/2013 to 12/31/2013 Mon: 8:00 AM-5:00 PM;Tue: 8:00 AM-5:00 PM;Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;Sun: 8:00 AM-5:00 PM;,-80.772514,36.741446,"497 Farmers Market Drive Hillsville, Virginia 24343"
Sowing Seeds Growing Futures Farmers Market,,06/03/2014 to 10/14/2014 Tue: 3:00 PM-7:00 PM;,-83.22572,42.357987,"18950 Joy Road Detroit, Michigan 48228"
Spanish Fork Farmers Market,http://www.spanishfork.org,,-111.652,40.1084,"City Center 40 South Main St. parking lot Spanish Fork, Utah 84660"
Sparks Methodist Church Market,http://www.nevadagrown.com,,-119.753,39.5448,"1231 Pyramid Way Sparks, Nevada 89431"
Sparta Farmer Market,,05/17/2014 to 10/18/2014 Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,-90.811559,43.944671,"Downtown Main St Sparta, Wisconsin 54656"
Sparta Farmers Market,http://www.spartafarmersmarket.org,05/31/2014 to 11/01/2014 Sat: 9:00 AM-1:00 PM;,-74.6307161,41.0400852,"65 Main Street Sparta, New Jersey 7871"
Sparta Wisconsin Farmers Market,,05/17/2014 to 10/18/2014 Wed: 2:30 PM-;Sat: 8:00 AM-;,-90.81158,43.944393,"West Main St Sparta, Wisconsin 54656"
Spearfish Saturday Market in the Park,http://www.hillshorizon.com/market.html,05/31/2014 to 10/25/2014 Sat: 9:00 AM-12:00 PM;,-103.8602267,44.4829675,"115 S. Canyon St. Spearfish, South Dakota 57783"
Spectrum Health Medical Center Farmer's Market,http://www.spectrumhealth.org/farmers-market-4322,06/01/2014 to 09/30/2014 Mon: 11:00 AM-1:00 PM;,-85.666489,42.968813,"100 Michigan Street NE Grand Rapids, Michigan 49503"
Speculator Farmers and Crafters' Market,http://www.speculatorchamber.com,06/27/2013 to 09/19/2013 Thu: 2:00 PM-5:00 PM;,-74.359031,43.495958,"Rt 30 Speculator, New York 12164"
Spenard Farmers Market,http://www.spenardfarmersmarket.org,05/18/2014 to 09/27/2014 Sat: 9:00 AM-2:00 PM;,-149.905042,61.197258,"2590 Spenard Road Anchorage, Alaska 99503"
Spencer Area Farmers Market,,,-95.1498,43.1457,"Southpark Mall, 901-11th Street SW Spencer, Iowa 51301"
Spencer Creek Community Growers' Market,http://www.spencercreekgrange.org/market,05/31/2014 to 10/04/2014 Sat: 10:00 AM-2:00 PM;,-123.153402,43.99567,"86013 Lorane Hwy. Eugene, Oregon 97405"
Spencer Farmers Market,http://www.roane.ext.wvu.edu/farmers_markets/spencer,Fri: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,-81.350241,38.80333,"200 Bowman Street Parking Plaza Spencer, West Virginia 25276"
Spencer's Market - Morro Bay,http://www.slocountyfarmers.org,,-120.859,35.3904,"Hwy. 1, North of Hwy. 41 Jtn. Morro Bay, California 93442"
Spencerville OH Farmers Market,,06/04/2015 to 10/29/2015 Thu: 4:30 PM-7:30 PM;,-84.3425249,40.7072369,"Wisher Drive & 117 Spencerville, Ohio 45887"
Spinney Hill Farmer's Market,,,-73.7041,40.7826,"125 Community Dr. Manhasset, New York 11030"
Spokane Farmers' Market,http://www.spokanefarmersmarket.org,05/09/2015 to 10/31/2015 Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,-117.412894,47.651458,"20 W. 5th Avenue Spokane, Washington 99201"
Spooner Farmers Market,,06/15/2013 to 10/26/2013 Sat: 8:00 AM-1:00 PM;,-91.887245,45.825181,"Front at Oak Street Spooner, Wisconsin 54801"
Spotsylvania Courthouse Farmers Market,,,-77.6631,38.1665,"Route 208 Spotsylvania, Virginia "
Spotsylvania Farmers Market - Spotsylvania Regional Medical Center,,05/07/2014 to 09/03/2014 Wed: 2:00 PM-6:00 PM;,-77.495445,38.217002,"4600 Spotsylvania Parkway Fredericksburg, Virginia 22408"
Spotsylvania Farmers Market - VDOT Commuter Parking Lot,,04/12/2014 to 12/20/2014 Sat: 8:00 AM-1:00 PM;,-77.5619166,38.2875448,"12150 Gordon Rd Fredericksburg, Virginia 22407"
Spout Springs Library Farmers Market,,05/02/2013 to 10/31/2013 Thu: 4:00 PM-7:00 PM;,-83.89486,34.15223,"6488 Spout Springs Road Flowery Branch, Georgia 30542"
Sprague River Farmers Market,,,-121.516,42.4814," Chiloquin, Oregon "
Spring City Farmers' Market,,,-111.495,39.4795,"35 West 100 North Spring City, Utah "
Spring Creek Market,,,-102.908,47.4174," Killdeer, North Dakota "
Spring Hill Farmers Market,http://www.springhillmarket.org,05/17/2014 to 08/30/2014 Sun: 7:30 AM-12:00 PM;,-94.825344,38.7461,"300 Webster Spring Hill, Kansas 66083"
Spring Lake Farm & Garden Market,http://grandhavenchamber.org/farmers-markets/,06/04/2015 to 10/08/2015 Thu: 9:00 AM-2:00 PM;,-86.194304,43.076031,"225 E. Exchange Spring Lake, Michigan 49456"
Spring Park Farmers Market,http://www.cityoftuscumbia.org,,-87.7036,34.7312,"400 South Main Street Tuscumbia, Alabama 35674"
Spring River Farmers Market,,05/25/2013 to 10/12/2013 Sat: 8:00 AM-12:00 PM;,-91.528709,36.309009,"Santee Drive Cherokee Village, Arkansas 72529"
Spring Valley Farmers Market,http://www.downtoearthmarkets.com,07/19/2014 to 11/19/2014 Wed: 8:30 AM-3:00 PM;,-74.04342,41.114541,"Memorial Park Spring Valley, New York 10977"
Springdale Farmers' Market,http://www.springdalefarmersmarket.org,05/02/2015 to 10/31/2015 Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,-94.119463,36.186698,"922 E. Emma Avenue (Intersection E. Emma Avenue/Highway 265) Springdale, Arkansas 72764"
Springfield Cooperative Farmers Market,http://www.springfieldfarmers.com,05/03/2014 to 06/21/2014 Sat: 7:00 AM-11:00 AM;,-72.606701,42.107564,"158 Avocado Street Springfield, Massachusetts 1101"
Springfield Farmer's Market,http://Springfieldcommunitymarket.com,05/31/2014 to 10/11/2014 Sat: 10:00 AM-1:00 PM;,-72.481644,43.29946,"People's United Bank Parking Lot Springfield, Vermont 5156"
Springfield Farmers Market,http://www.springfieldmich.com,05/01/2014 to 10/31/2014 Sat: 8:00 AM-1:00 PM;,-85.26684,42.32493,"503 Military Avenue Springfield, Michigan 49037"
Springfield Farmers Market,,July to October Mon:12:00 PM - 6:00 PM;,-74.3145508,40.7068431,"139 Mountain Ave Springfield, New Jersey 7081"
Springfield Recreation Area Farmers Market,,,-85.2538,44.5409,"3983 Lund Road Fife Lake, Michigan 49633"
Springfield Winter Farmers' Market,,,-72.5652,42.0846,"302 Sumner Ave. Springfield, Massachusetts "
Springfield/ Concerned Citizens of Mason Square Farmers Market,http://www.masonsquarefarmersmarket.org,07/11/2015 to 10/31/2015 Sat: 10:00 AM-2:00 PM;,-72.563395,42.110905,"Baystate Mason Square Health Center, 11 Wilbraham Road Springfield, Massachusetts 1109"
Springs Farm Farmers Market,http://www.springsfarm.com,,-80.9214,35.0207,"1002 Springfield Parkway Fort Mill, South Carolina 29715"
Springtown Farmers' Market,http://www.springtownfarmersmarket.org,,-75.291,40.5562,"Rts. 212/412 Springtown, Pennsylvania 18081"
Springville Farmers Market,,,-78.6797,42.5106,"Gentner Auction, 341 West Main St Springville, New York "
Springville Farmers' Market,http://www.springville-sedc.org,May to August Tue:4:00 PM - 6:00 PM;,-91.442835,42.060748,"304 Broadway Springville, Iowa 52336"
Sprout's Fresh on Wheels Veggie Van,http://www. sprouturbanfarms.org,01/01/2014 to 12/31/2014 Thu: 8:00 AM-6:00 PM;Fri: 11:00 AM-2:00 PM;,-85.196537,42.334065,"Various mobile locations on website Battle Creek, Michigan 49016"
Square Fridays Flea and Farmers' Market,http://www.panora.org/square_fridays/,05/22/2015 to 09/25/2015 Fri: 4:30 PM-6:30 PM;,-94.365608,41.691859,"Town Square Panora, Iowa 50216"
Square Market,http://www.panolacounty.com/square-market,06/05/2013 to 10/30/2013 Wed: 2:30 PM-5:30 PM;,-89.951862,34.315924,"Public Square Batesville, Mississippi 38606"
St Albans Hixson Market,,01/01/2015 to 12/31/2015 Sat: 9:00 AM-12:30 PM;,-85.173264,35.172184,"7514 Hixson Pike Hixson, Tennessee 37343"
St Helena Farmers Market (Napa Valley California),http://sthelenafarmersmkt.org,05/01/2015 to 10/30/2015 Fri: 7:30 AM-12:00 PM;,-122.466327,38.492987,"Crane Park St. Helena, California 94574"
St Landry Farmers Market,,,-92.0724,30.5317,"925 E. Landry St Opelousas, Louisiana 70570"
St. Andrew Farmers Market,http://www.saintandrewucc.org/eventsinfo/farmers-market.html,05/09/2013 to 10/17/2013 Thu: 3:00 PM-6:30 PM;,-85.62251,38.22765,"2608 Browns Lane Louisville, Kentucky 40220"
St. Ansgar Farmers Market,,,-92.9204,43.3785,"Corner of 4th & School Streets St. Ansgar, Iowa 50472"
St. Anthony Farmers Market,http://www.gardenshelper.blogspot.com,,-116.895,47.809," St. Anthony, Idaho "
St. Augustine Beach Farmers Market,http://www.TheCivicAssociation.org,01/01/2013 to 12/31/2013 Wed: 8:00 AM-12:30 PM;,-81.26704,29.85737,"350 A1A Beach Blvd St. AugustineBeach, Florida 32080"
St. Bernard Seafood & Farmers' Market,,March to November Sat:8:00 AM - 1:00 PM;,-90.00603,29.951105,"409 Aycock Street Arabi, Louisiana 70032"
St. Charles Farmers Market,http://www.bakermemorialchurch.org,June to October Fri:7:00 AM - 1:00 PM;,-88.30978,41.91451,"307 Cedar Avenue St. Charles, Illinois 60174"
St. Charles Farmers Market,http://www.stcharlesmn.org/citizens/farmers-market.html,05/08/2014 to 10/16/2014 Thu: 4:00 PM-7:00 PM;,-92.064943,43.9696745,"830 Whitewater Ave St. Charles, Minnesota 55972"
St. Charles Farmers' Market,,,-76.924,38.6002,"10400 O’Donnell Place St. Charles, Maryland 20603"
St. Charles Lions Club Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=647,05/04/2013 to 10/26/2013 Sat: 6:00 AM-12:00 PM;,-90.481324,38.779358,"300 North Riverside Drive St. Charles, Missouri 63301"
St. Clair County Farmers Market,,Wed: 2:00 PM-5:30 PM;,-86.2727405,33.5753209,"2404 Forrest Lane @ Hwy 231 North Pell City, Alabama 35125"
St. Clair Farmers Market,,05/03/2014 to 10/25/2014 Sat: 8:00 AM-12:00 PM;,-90.987401,38.348942,"#1 Paul Parks Drive St. Clair, Missouri 63077"
St. Cloud Area Farmers Market I,,,-94.1652,45.5574,"Highway 15, North, Sartell St. Cloud, Minnesota 56301"
St. Cloud Area Farmers Market II,,,-94.217,45.6229,"Bremer Bank, 12th & Division St. Cloud, Minnesota "
St. Croix Falls Farmers Market,http://stcroixfallsfarmersmarket.org,06/06/2015 to 10/03/2015 Sat: 10:00 AM-1:00 PM;,-92.64453,45.407667,"230 South Washington Street St. Croix Falls, Wisconsin 54024"
St. Francis Farmers Market,,,-101.8,39.7752,"Jackson St. between Benton & Dennison St. St. Francis, Kansas "
St. Francis Medical Center Farmer's Market,http://www.stfrancismedical.org,06/12/2013 to 09/11/2013 Wed: 11:00 AM-2:00 PM;,-74.7414,40.2163,"601 Hamilton Avenue Trenton, New Jersey 8629"
St. Francis of the Fields Farmers Market,,,-85.6233,38.3218,"6710 Wolf Pen Branch Road Harrods Creek, Kentucky 40027"
St. Francisville Farmers Market,,01/03/2013 to 12/19/2013 Thu: 9:00 AM-1:00 PM;,-91.379436,30.788032,"Wilcox Street St. Francisville, Louisiana 70775"
St. George Greenmarket,http://www.grownyc.org,05/04/2013 to 05/23/2013 Sat: 8:00 AM-2:00 PM;,-74.0779055,40.6415918,"St Marks & Hyatt St Staten Island, New York 10301"
St. James Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=648,05/04/2013 to 10/19/2013 Fri: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,-91.611405,37.983663,"Hwy. 68 St. James, Missouri 65559"
St. James Marketplace,http://www.stjamesmarketplace.com,,-97.1459,42.7339,"89039  570  AVE St. James, Nebraska 68792"
St. John's Church Farmers Market,http://www.stjohnsfarmersmarket.blogspot.com,Thu: 9:00 AM-5:00 PM;,-73.898807,40.933746,"1 Hudson Street New York City, New York 10701"
St. Johns Farmers Market,http://www.sjfarmersmarket.com,05/31/2014 to 10/25/2014 Sat: 9:00 AM-2:00 PM;,-122.755,45.5898,"The St Johns Plaza, N Lombard and N Philadelphia St. Johns (Portland), Oregon 97203"
St. Johns Farmers Market,,,-84.5591,43.0014,"Maple Street St. Johns, Michigan 48879"
St. Joseph Farmers Market,http://www.sjtoday.com,,-86.4835,42.1092,"Corner of Broad Street & Lake Blvd. St. Joseph, Michigan 49085"
St. Joseph Farmers Market,,,-94.2904,45.577,"Under city water tower St. Joseph, Minnesota 56374"
St. Joseph's Hospital Health Center's Mobile Market,,,-76.1484,43.0547,"206 Prospect Ave. Syracuse, New York "
St. Louis Community Farmers' Market,http://groups.google.com/group/stlcfm,11/09/2013 to 04/12/2014 Sat: 9:00 AM-1:00 PM;,-90.244813,38.602771,"3664 Arsenal Street St. Louis, Missouri 63116"
St. Luke's Farmers Market,http://www.stpaulfarmersmarket.com,,-93.0877,44.9609,"St. Luke's Church, Summit & Lexington St. St. Paul, Minnesota 55101"
St. Luke's SteelStacks Farmers Market,http://www.artsquest.org/markets,"Jan 12, 2012 to March 30, 2012 Thu:3:00 PM - 7:00 PM;Sat:12:00 PM - 4:00 PM;",-75.367273,40.614311,"101 Founders Way Bethlehem, Pennsylvania 18015"
St. Maries Farmers Market,,,-116.567,47.3152,"Main Street, near Hughes Historical House St. Maries, Idaho 83861"
St. Mark's and St. John's Farm Stand,,07/11/2015 to 09/12/2015 Sat: 9:30 AM-12:30 PM;,-77.562188,43.168068,"1245 Culver Road Rochester, New York 14609"
St. Mark's Church Greenmarket,http://www.grownyc.org,06/04/2013 to 11/26/2013 Tue: 8:00 AM-7:00 PM;,-73.9868166,40.7297528,"E 10 St. & 2 Av New York, New York 10003"
St. Mary's Market Days,http://www.stmarys.org,June to September Thu:8:30 AM - 1:00 PM;,-87.50396,37.96362,"3700 Washington Avenue Evansville, Indiana 47750"
St. Marys Farmers Market,,,-81.2039,39.3909,"411 3rd Street St. Marys, West Virginia "
St. Matthews Farmers Market,,,-85.6454,38.2512,"330 N. Hubbard Lane Louisville, Kentucky 40207"
St. Michaels FRESHFARM Market,http://www.freshfarmmarkets.org/farmers_markets/markets/st_michaels.php,April to October Sat:8:30 AM - 11:30 AM;,-76.22278,38.784565,"101 Green Street St. Michaels, Maryland 21663"
St. Olaf Community Campus Farmers Market,http://www.iatp.org/minimarkets,July to September Wed:4:00 PM - 7:00 PM;,-93.294718,44.950616,"2901 Emerson Ave S Minneapolis, Minnesota 55411"
St. Paris Farmer's Market,,05/01/2015 to 10/09/2015 Fri: 2:30 PM-6:00 PM;,-83.960266,40.125866,"135 West Main Street Saint Paris, Ohio 43072"
St. Paul Downtown Farmers Market,http://www.stpaulfarmersmarket.com,,-93.0881,44.9611,"290 East Fifth St. St. Paul, Minnesota 55101"
St. Paul Downtown Farmers Market - Winter Market,http://www.stpaulfarmersmarket.com,,-93.0858,44.9498,"Located in Lowertown on the corner of 5th & Wall St. St. Paul, Minnesota "
St. Paul UCC Farmers' Market,,05/28/2013 to 10/01/2013 Tue: 4:30 PM-7:30 PM;,-96.7021989,40.805074,"1302 F Street Lincoln, Nebraska 68508"
St. Paul's Farmers Market,,,-74.1883,39.9377,"Rts. 0 166 Beachwood, New Jersey "
St. Peter Farmers Market,,,-93.958,44.3233,"Grace and US Hwy 169 St. Peter, Minnesota 56082"
St. Petersburg Saturday Morning Market,http://www.SaturdayMorningMarket.com,10/05/2013 to 05/31/2014 Sat: 9:00 AM-2:00 PM;,-82.633184,27.769981,"230 First Street SE St. Petersburg, Florida 33701"
St. Stephen's Farm Stand,,07/09/2015 to 09/03/2015 Thu: 3:00 PM-7:00 PM;,-77.6460641,43.14745,"350 Chili Avenue Rochester, New York 14611"
St. Ursula Parish,,,-79.9624,40.5595,"Duncan Ave @ Kirk Ave Allison Park, Pennsylvania 15101"
St.John Farmers Market,,,-98.7616,38.0024,"4th & Main St. John, Kansas 67576"
Stadium Village Farmers Market,,,-86.1589,39.7564,"801 South Meridian Street Indianapolis, Indiana 46225"
Stafford Springs Farmers Market,,,-72.2977,41.9709,"Mocko's lot Stafford Springs, Connecticut 6076"
STAMFORD - BARTLETT ARBORETUM & GARDENS FARMERS’ MARKET,http://www.bartlettarboretum.org/newsevents/farmersmarket2009/,,-73.5377,41.055,"Bartlett Arboretum & Gardens, 151 Brookdale Road Stamford, Connecticut 6901"
Stamford - High RidgeFarmers' Market,,,-73.5483,41.1057,"1000 High Ridge Road Stamford, Connecticut 6901"
